Reservation ID,Guest ID,Booking Date,Check-In Date,Check-Out Date,Number of Nights,Check-In Month,Check-In Year,Season,Check-In Day,Adults,Children,Party Size,Room Type,Guest Type,Market Segment,Booking Channel,Guest State,Loyalty Member,Returning Guest,Booking Lead Time,Daily Rate,Room Revenue,Restaurant Spend,Spa Used,Spa Spend,Other Spend,Ancillary Revenue,Total Revenue,Reservation Status,Special Request,Complaint Filed,Satisfaction Rating,Review Score
R202402685,G100922,2024-07-26 00:00:00,2024-11-04 00:00:00,2024-11-10 00:00:00,6,November,2024,Fall,Monday,2,0,2,Standard King,Leisure,OTA,Booking.com,New York,Yes,Yes,101,128.78,772.68,314.79,Yes,259.47,173.05,747.31,1519.99,Completed,No,No,4.0,9.2
R202402686,G103039,2025-03-12 00:00:00,2025-06-05 00:00:00,2025-06-09 00:00:00,4,June,2025,Summer,Thursday,2,2,4,Deluxe King,Group,Group,Hotel Website,Ohio,No,Yes,85,279.16,1116.64,609.42,Yes,177.43,108.36,895.21,2011.85,Completed,No,No,3.4,8.0
R202402687,G100188,2024-02-12 00:00:00,2024-04-21 00:00:00,2024-04-25 00:00:00,4,April,2024,Spring,Sunday,2,0,2,Deluxe King,Leisure,Direct,Hotel Website,Pennsylvania,Yes,Yes,69,214.57,858.28,298.15,No,0,123.98,422.13,1280.41,Completed,No,Yes,3.8,7.8
R202402688,G102187,2024-10-22 00:00:00,2024-12-20 00:00:00,2024-12-25 00:00:00,5,December,2024,Winter,Friday,2,1,3,Deluxe King,Leisure,Direct,Phone,Pennsylvania,Yes,No,59,211.75,1058.75,257.28,No,0,186.66,443.94,1502.69,Completed,No,No,4.3,7.7
R202402689,G103443,2023-11-14 00:00:00,2024-01-23 00:00:00,2024-01-24 00:00:00,1,January,2024,Winter,Tuesday,2,0,2,Deluxe King,Leisure,OTA,Expedia,New Jersey,Yes,Yes,70,167.99,167.99,11.51,No,0,14.53,26.04,194.03,Completed,No,No,4.2,8.6
R202402690,G103542,2024-06-21 00:00:00,2024-08-31 00:00:00,2024-09-04 00:00:00,4,August,2024,Summer,Saturday,1,0,1,Standard King,Leisure,OTA,Expedia,New York,No,Yes,71,210.71,842.84,58.58,No,0,89.59,148.17,991.01,Completed,No,No,3.9,8.2
R202402691,G100117,2024-11-13 00:00:00,2024-11-20 00:00:00,2024-11-24 00:00:00,4,November,2024,Fall,Wednesday,1,0,1,Junior Suite,Business,Direct,Phone,Virginia,No,No,7,305.7,1222.8,84.02,No,0,10.23,94.25,1317.05,Completed,No,No,4.7,9.5
R202402692,G103049,2025-05-12 00:00:00,2025-07-01 00:00:00,2025-07-02 00:00:00,1,July,2025,Summer,Tuesday,4,0,4,Deluxe King,Leisure,OTA,Booking.com,Virginia,No,No,50,293.28,0.0,0,No,0,0,0,0.0,Cancelled,No,No,,
R202402693,G103088,2024-09-04 00:00:00,2024-10-24 00:00:00,2024-10-28 00:00:00,4,October,2024,Fall,Thursday,2,0,2,Standard King,Couple Getaway,Corporate Negotiated,Corporate,Virginia,No,No,50,182.93,731.72,403.22,No,0,73.21,476.43,1208.15,Completed,No,No,4.2,9.0
R202402694,G101940,2025-09-12 00:00:00,2025-10-03 00:00:00,2025-10-06 00:00:00,3,October,2025,Fall,Friday,1,0,1,Junior Suite,Business,Direct,Hotel Website,New York,Yes,No,21,398.8,1196.4,63.12,No,0,109.27,172.39,1368.79,Completed,Yes,No,4.1,8.2
R202402695,G100023,2024-09-26 00:00:00,2024-11-14 00:00:00,2024-11-15 00:00:00,1,November,2024,Fall,Thursday,2,1,3,Standard King,Leisure,Direct,Phone,Virginia,Yes,Yes,49,123.31,123.31,95.73,No,0,28.3,124.03,247.34,Completed,No,No,4.7,9.6
R202402696,G102337,2025-08-25 00:00:00,2025-08-25 00:00:00,2025-08-28 00:00:00,3,August,2025,Summer,Monday,3,2,5,Standard King,Leisure,Corporate Negotiated,Corporate,Ohio,No,No,0,209.5,628.5,676.21,No,0,2.75,678.96,1307.46,Completed,No,No,4.6,9.6
R202402697,G102297,2025-11-24 00:00:00,2025-12-28 00:00:00,2025-12-29 00:00:00,1,December,2025,Winter,Sunday,3,0,3,Standard Double,Leisure,Direct,Hotel Website,Massachusetts,No,Yes,34,172.13,172.13,42.79,No,0,7.7,50.49,222.62,Completed,No,No,3.9,7.4
R202402698,G102470,2023-11-05 00:00:00,2024-02-15 00:00:00,2024-02-18 00:00:00,3,February,2024,Winter,Thursday,4,0,4,Deluxe King,Group,Group,Booking.com,Massachusetts,No,No,102,185.26,555.78,361.62,No,0,59.5,421.12,976.9,Completed,Yes,No,4.2,8.6
R202402699,G102527,2025-09-23 00:00:00,2025-10-12 00:00:00,2025-10-15 00:00:00,3,October,2025,Fall,Sunday,1,0,1,Standard Double,Business,OTA,Booking.com,Ohio,No,No,19,190.22,570.66,91.03,No,0,28.35,119.38,690.04,Completed,No,No,4.1,7.6
R202402700,G101520,2025-12-13 00:00:00,2025-12-13 00:00:00,2025-12-16 00:00:00,3,December,2025,Winter,Saturday,1,0,1,Junior Suite,Business,OTA,Expedia,New York,No,No,0,333.36,1000.08,86.0,No,0,64.96,150.96,1151.04,Completed,Yes,No,4.6,8.6
R202402701,G103431,2025-02-01 00:00:00,2025-04-18 00:00:00,2025-04-23 00:00:00,5,April,2025,Spring,Friday,2,0,2,Standard Double,Leisure,Direct,Phone,New York,No,Yes,76,167.67,838.35,307.01,No,0,8.02,315.03,1153.38,Completed,No,No,3.8,7.4
R202402702,G103093,2024-01-21 00:00:00,2024-02-23 00:00:00,2024-02-27 00:00:00,4,February,2024,Winter,Friday,2,1,3,Standard Double,Leisure,OTA,Booking.com,New York,No,No,33,133.11,532.44,349.93,No,0,171.68,521.61,1054.05,Completed,No,No,3.7,7.7
R202402703,G103345,2025-08-30 00:00:00,2025-10-05 00:00:00,2025-10-11 00:00:00,6,October,2025,Fall,Sunday,4,1,5,Executive Suite,Leisure,Corporate Negotiated,Corporate,Florida,Yes,Yes,36,504.5,3027.0,315.24,Yes,537.0,210.09,1062.33,4089.33,Completed,No,No,4.4,8.3
R202402704,G102659,2024-02-26 00:00:00,2024-03-11 00:00:00,2024-03-14 00:00:00,3,March,2024,Spring,Monday,1,0,1,Lake View King,Business,OTA,Booking.com,New York,Yes,No,14,210.66,631.98,35.67,No,0,45.08,80.75,712.73,Completed,No,No,3.6,6.1
R202402705,G102399,2025-01-25 00:00:00,2025-02-10 00:00:00,2025-02-13 00:00:00,3,February,2025,Winter,Monday,2,0,2,Standard Double,Leisure,Direct,Hotel Website,Connecticut,No,No,16,134.2,402.6,266.8,No,0,0,266.8,669.4,Completed,No,No,4.1,8.4
R202402706,G102722,2025-11-26 00:00:00,2025-12-11 00:00:00,2025-12-15 00:00:00,4,December,2025,Winter,Thursday,1,0,1,Standard King,Business,Direct,Travel Agent,Massachusetts,No,Yes,15,155.39,621.56,140.17,No,0,246.34,386.51,1008.07,Completed,No,No,4.5,8.8
R202402707,G101951,2025-04-14 00:00:00,2025-04-20 00:00:00,2025-04-21 00:00:00,1,April,2025,Spring,Sunday,2,2,4,Standard Double,Leisure,Direct,Hotel Website,New York,No,No,6,186.37,186.37,40.83,Yes,170.02,24.84,235.69,422.06,Completed,No,No,4.0,7.7
R202402708,G101976,2024-05-30 00:00:00,2024-07-14 00:00:00,2024-07-16 00:00:00,2,July,2024,Summer,Sunday,3,0,3,Lake View King,Group,Group,Expedia,Other,No,Yes,45,341.16,682.32,235.53,No,0,55.55,291.08,973.4,Completed,No,No,4.4,9.2
R202402709,G100792,2024-10-16 00:00:00,2025-01-07 00:00:00,2025-01-09 00:00:00,2,January,2025,Winter,Tuesday,2,0,2,Executive Suite,Leisure,OTA,Expedia,Texas,Yes,Yes,83,298.14,596.28,98.88,No,0,18.79,117.67,713.95,Completed,Yes,No,4.5,9.5
R202402710,G101888,2024-10-31 00:00:00,2024-11-20 00:00:00,2024-11-23 00:00:00,3,November,2024,Fall,Wednesday,1,0,1,Executive Suite,Business,Direct,Hotel Website,New York,Yes,No,20,366.59,1099.77,16.14,No,0,158.1,174.24,1274.01,Completed,No,No,5,10
R202402711,G102391,2024-10-01 00:00:00,2024-11-12 00:00:00,2024-11-14 00:00:00,2,November,2024,Fall,Tuesday,1,0,1,Junior Suite,Business,Direct,Hotel Website,New York,Yes,No,42,286.04,572.08,60.81,No,0,41.61,102.42,674.5,Completed,Yes,No,4.6,8.2
R202402712,G103193,2024-09-25 00:00:00,2025-01-22 00:00:00,2025-01-25 00:00:00,3,January,2025,Winter,Wednesday,3,0,3,Deluxe King,Group,Group,Booking.com,Ohio,No,No,119,156.92,0.0,0,No,0,0,0,0.0,Cancelled,No,No,,
R202402713,G101086,2024-02-20 00:00:00,2024-04-16 00:00:00,2024-04-20 00:00:00,4,April,2024,Spring,Tuesday,2,2,4,Junior Suite,Group,Group,Expedia,Ohio,No,Yes,56,308.68,1234.72,342.86,Yes,134.12,116.3,593.28,1828.0,Completed,No,No,4.7,9.1
R202402714,G103568,2024-05-10 00:00:00,2024-06-04 00:00:00,2024-06-07 00:00:00,3,June,2024,Summer,Tuesday,1,0,1,Lake View King,Business,Direct,Phone,New York,No,No,25,330.94,992.82,116.95,No,0,233.15,350.1,1342.92,Completed,No,No,5,9.9
R202402715,G102685,2024-05-16 00:00:00,2024-08-04 00:00:00,2024-08-07 00:00:00,3,August,2024,Summer,Sunday,2,2,4,Standard King,Leisure,Direct,Hotel Website,New York,No,No,80,213.61,0.0,0,No,0,0,0,0.0,Cancelled,No,No,,
R202402716,G102510,2025-02-20 00:00:00,2025-04-05 00:00:00,2025-04-10 00:00:00,5,April,2025,Spring,Saturday,1,0,1,Deluxe King,Leisure,OTA,Booking.com,Pennsylvania,No,No,44,200.67,1003.35,116.42,No,0,39.17,155.59,1158.94,Completed,Yes,No,4.7,9.2
R202402717,G102595,2025-12-27 00:00:00,2025-12-29 00:00:00,2025-12-31 00:00:00,2,December,2025,Winter,Monday,1,0,1,Deluxe King,Business,Corporate Negotiated,Corporate,Pennsylvania,Yes,Yes,2,200.04,400.08,43.99,No,0,64.42,108.41,508.49,Completed,No,No,3.6,7.2
R202402718,G103329,2024-05-11 00:00:00,2024-06-18 00:00:00,2024-06-20 00:00:00,2,June,2024,Summer,Tuesday,2,0,2,Standard King,Leisure,OTA,Booking.com,Ohio,No,Yes,38,183.88,367.76,173.32,No,0,71.31,244.63,612.39,Completed,No,No,5,9.7
R202402719,G100650,2024-12-29 00:00:00,2025-03-25 00:00:00,2025-03-28 00:00:00,3,March,2025,Spring,Tuesday,2,1,3,Deluxe King,Group,Group,Hotel Website,New York,No,No,86,185.01,555.03,178.0,No,0,89.12,267.12,822.15,Completed,Yes,No,4.7,9.7
R202402720,G101907,2025-06-01 00:00:00,2025-06-17 00:00:00,2025-06-18 00:00:00,1,June,2025,Summer,Tuesday,1,0,1,Standard Double,Business,Direct,Travel Agent,Florida,No,No,16,192.34,192.34,20.07,No,0,36.83,56.9,249.24,Completed,No,No,4.0,8.3
R202402721,G102977,2024-06-06 00:00:00,2024-08-10 00:00:00,2024-08-13 00:00:00,3,August,2024,Summer,Saturday,2,0,2,Standard King,Leisure,Direct,Hotel Website,Massachusetts,Yes,Yes,65,221.78,665.34,164.76,No,0,111.09,275.85,941.19,Completed,No,No,4.1,9.1
R202402722,G103242,2025-06-24 00:00:00,2025-07-10 00:00:00,2025-07-13 00:00:00,3,July,2025,Summer,Thursday,1,0,1,Deluxe King,Business,Direct,Phone,New York,No,Yes,16,295.28,885.84,63.39,No,0,118.5,181.89,1067.73,Completed,No,No,4.9,10
R202402723,G103098,2025-03-10 00:00:00,2025-05-02 00:00:00,2025-05-06 00:00:00,4,May,2025,Spring,Friday,2,0,2,Deluxe King,Leisure,OTA,Expedia,Ohio,No,Yes,53,215.2,860.8,69.13,No,0,96.5,165.63,1026.43,Completed,No,Yes,3.5,7.8
R202402724,G100471,2023-11-24 00:00:00,2024-01-05 00:00:00,2024-01-10 00:00:00,5,January,2024,Winter,Friday,2,0,2,Standard King,Leisure,OTA,Expedia,Florida,Yes,No,42,121.03,605.15,318.93,No,0,270.41,589.34,1194.49,Completed,No,No,4.4,8.2
R202402725,G100693,2024-03-26 00:00:00,2024-05-13 00:00:00,2024-05-16 00:00:00,3,May,2024,Spring,Monday,3,2,5,Standard King,Leisure,Direct,Travel Agent,Connecticut,No,No,48,166.36,499.08,548.72,No,0,31.68,580.4,1079.48,Completed,No,No,4.4,9.8
R202402726,G100018,2025-09-29 00:00:00,2025-11-14 00:00:00,2025-11-18 00:00:00,4,November,2025,Fall,Friday,2,0,2,Standard Double,Leisure,Direct,Hotel Website,New York,No,No,46,152.63,610.52,339.12,No,0,147.94,487.06,1097.58,Completed,No,No,4.9,10.0
R202402727,G102763,2024-10-01 00:00:00,2024-10-27 00:00:00,2024-10-28 00:00:00,1,October,2024,Fall,Sunday,3,0,3,Junior Suite,Leisure,OTA,Expedia,Ohio,Yes,No,26,382.14,0.0,0,No,0,0,0,0.0,Cancelled,Yes,No,,
R202402728,G101186,2025-05-04 00:00:00,2025-06-06 00:00:00,2025-06-11 00:00:00,5,June,2025,Summer,Friday,2,3,5,Standard King,Leisure,OTA,Expedia,Connecticut,No,No,33,190.39,951.95,408.72,Yes,237.67,278.94,925.33,1877.28,Completed,No,No,3.9,7.8
R202402729,G102073,2025-08-31 00:00:00,2025-09-20 00:00:00,2025-09-23 00:00:00,3,September,2025,Fall,Saturday,1,0,1,Standard King,Business,OTA,Booking.com,New York,Yes,Yes,20,172.59,517.77,83.63,No,0,168.93,252.56,770.33,Completed,No,No,4.0,8.3
R202402730,G102543,2025-09-15 00:00:00,2025-11-03 00:00:00,2025-11-04 00:00:00,1,November,2025,Fall,Monday,3,2,5,Deluxe King,Group,Group,Phone,Other,No,Yes,49,191.96,191.96,148.53,No,0,26.42,174.95,366.91,Completed,No,No,4.2,8.4
R202402731,G101645,2025-08-27 00:00:00,2025-09-06 00:00:00,2025-09-09 00:00:00,3,September,2025,Fall,Saturday,1,0,1,Deluxe King,Business,Direct,Phone,New York,No,Yes,10,283.72,851.16,108.16,No,0,206.18,314.34,1165.5,Completed,No,No,4.4,8.6
R202402732,G102730,2025-07-10 00:00:00,2025-07-10 00:00:00,2025-07-15 00:00:00,5,July,2025,Summer,Thursday,1,0,1,Standard King,Business,OTA,Expedia,Virginia,No,No,0,212.16,0.0,0,No,0,0,0,0.0,Cancelled,No,No,,
R202402733,G100469,2024-03-17 00:00:00,2024-04-28 00:00:00,2024-04-29 00:00:00,1,April,2024,Spring,Sunday,2,1,3,Standard Double,Leisure,Corporate Negotiated,Corporate,New York,No,Yes,42,181.52,181.52,67.79,No,0,17.48,85.27,266.79,Completed,Yes,No,3.7,7.7
R202402734,G100237,2024-02-21 00:00:00,2024-03-31 00:00:00,2024-04-06 00:00:00,6,March,2024,Spring,Sunday,2,0,2,Standard King,Leisure,OTA,Expedia,New Jersey,No,Yes,39,128.13,768.78,246.1,No,0,181.62,427.72,1196.5,Completed,Yes,No,4.6,7.8
R202402735,G101353,2024-10-06 00:00:00,2024-11-17 00:00:00,2024-11-18 00:00:00,1,November,2024,Fall,Sunday,2,1,3,Deluxe King,Leisure,OTA,Expedia,New York,No,Yes,42,189.0,0.0,0,No,0,0,0,0.0,Cancelled,No,No,,
R202402736,G102434,2025-07-20 00:00:00,2025-08-16 00:00:00,2025-08-20 00:00:00,4,August,2025,Summer,Saturday,2,0,2,Junior Suite,Leisure,Direct,Phone,New Jersey,Yes,Yes,27,478.25,1913.0,206.46,No,0,246.2,452.66,2365.66,Completed,Yes,No,4.1,8.4
R202402737,G103106,2024-03-06 00:00:00,2024-04-05 00:00:00,2024-04-12 00:00:00,7,April,2024,Spring,Friday,1,0,1,Standard King,Leisure,OTA,Booking.com,Pennsylvania,No,No,30,144.52,1011.64,229.42,Yes,220.63,147.7,597.75,1609.39,Completed,No,No,3.7,7.1
R202402738,G100072,2023-12-06 00:00:00,2024-01-22 00:00:00,2024-01-26 00:00:00,4,January,2024,Winter,Monday,2,0,2,Standard Double,Leisure,Direct,Hotel Website,Pennsylvania,No,No,47,142.22,568.88,234.99,No,0,122.46,357.45,926.33,Completed,Yes,No,3.9,7.6
R202402739,G101048,2025-06-24 00:00:00,2025-06-29 00:00:00,2025-07-04 00:00:00,5,June,2025,Summer,Sunday,2,1,3,Standard Double,Leisure,Direct,Hotel Website,New York,No,Yes,5,231.57,1157.85,200.57,No,0,205.9,406.47,1564.32,Completed,No,No,3.5,6.7
R202402740,G100976,2025-05-07 00:00:00,2025-10-04 00:00:00,2025-10-05 00:00:00,1,October,2025,Fall,Saturday,4,2,6,Deluxe King,Group,Group,Booking.com,New York,No,No,150,242.56,242.56,185.57,No,0,60.03,245.6,488.16,Completed,Yes,No,5,10
R202402741,G100677,2024-11-26 00:00:00,2024-12-09 00:00:00,2024-12-12 00:00:00,3,December,2024,Winter,Monday,4,0,4,Standard King,Group,Group,Booking.com,California,No,No,13,138.74,416.22,366.54,No,0,114.11,480.65,896.87,Completed,No,No,4.3,9.2
R202402742,G102035,2024-01-05 00:00:00,2024-01-20 00:00:00,2024-01-24 00:00:00,4,January,2024,Winter,Saturday,2,0,2,Junior Suite,Leisure,Corporate Negotiated,Corporate,New York,Yes,Yes,15,253.7,1014.8,173.8,No,0,200.27,374.07,1388.87,Completed,No,No,4.1,8.8
R202402743,G100114,2025-05-09 00:00:00,2025-08-10 00:00:00,2025-08-15 00:00:00,5,August,2025,Summer,Sunday,4,1,5,Executive Suite,Group,Group,Booking.com,Pennsylvania,No,No,93,544.72,2723.6,533.1,No,0,99.99,633.09,3356.69,Completed,Yes,No,3.6,7.9
R202402744,G103251,2024-09-09 00:00:00,2024-09-09 00:00:00,2024-09-13 00:00:00,4,September,2024,Fall,Monday,2,1,3,Standard Double,Leisure,Direct,Phone,Virginia,No,No,0,180.57,722.28,217.57,No,0,196.75,414.32,1136.6,Completed,Yes,No,4.3,8.7
R202402745,G101421,2024-04-03 00:00:00,2024-04-16 00:00:00,2024-04-18 00:00:00,2,April,2024,Spring,Tuesday,2,0,2,Standard Double,Business,Direct,Phone,California,No,Yes,13,149.31,298.62,70.16,No,0,142.92,213.08,511.7,Completed,No,No,4.4,9.0
R202402746,G103180,2025-02-16 00:00:00,2025-03-07 00:00:00,2025-03-10 00:00:00,3,March,2025,Spring,Friday,1,0,1,Standard King,Business,Direct,Hotel Website,New York,Yes,Yes,19,136.93,410.79,45.14,No,0,75.3,120.44,531.23,Completed,No,No,5,10.0
R202402747,G102685,2024-11-27 00:00:00,2025-03-02 00:00:00,2025-03-06 00:00:00,4,March,2025,Spring,Sunday,2,0,2,Lake View King,Leisure,OTA,Expedia,Virginia,No,Yes,95,249.45,997.8,254.84,No,0,115.42,370.26,1368.06,Completed,No,No,4.5,9.8
R202402748,G103399,2025-10-21 00:00:00,2025-10-21 00:00:00,2025-10-24 00:00:00,3,October,2025,Fall,Tuesday,1,0,1,Standard King,Business,Direct,Hotel Website,New York,No,Yes,0,181.62,544.86,43.34,Yes,387.99,212.22,643.55,1188.41,Completed,No,No,4.5,9.3
R202402749,G101887,2024-11-28 00:00:00,2025-02-17 00:00:00,2025-02-18 00:00:00,1,February,2025,Winter,Monday,4,0,4,Standard King,Leisure,OTA,Expedia,Maryland,Yes,Yes,81,125.49,125.49,201.53,No,0,17.69,219.22,344.71,Completed,No,No,4.0,8.8
R202402750,G102943,2025-08-12 00:00:00,2025-08-24 00:00:00,2025-08-27 00:00:00,3,August,2025,Summer,Sunday,2,1,3,Standard Double,Leisure,OTA,Expedia,Virginia,Yes,Yes,12,209.98,629.94,430.03,No,0,93.33,523.36,1153.3,Completed,No,No,5,10
R202402751,G100411,2024-12-08 00:00:00,2024-12-08 00:00:00,2024-12-09 00:00:00,1,December,2024,Winter,Sunday,4,1,5,Lake View King,Leisure,Direct,Hotel Website,Other,Yes,Yes,0,281.64,281.64,171.56,Yes,617.82,25.59,814.97,1096.61,Completed,No,No,4.3,8.3
R202402752,G100616,2025-11-03 00:00:00,2025-12-27 00:00:00,2025-12-29 00:00:00,2,December,2025,Winter,Saturday,2,1,3,Standard Double,Leisure,OTA,Expedia,New York,No,No,54,180.43,0.0,0,No,0,0,0,0.0,Cancelled,Yes,No,,
R202402753,G101559,2024-07-25 00:00:00,2024-08-21 00:00:00,2024-08-24 00:00:00,3,August,2024,Summer,Wednesday,4,0,4,Executive Suite,Leisure,OTA,Expedia,Massachusetts,Yes,Yes,27,573.27,1719.81,340.24,No,0,111.88,452.12,2171.93,Completed,Yes,No,5,10
R202402754,G103274,2025-01-24 00:00:00,2025-02-16 00:00:00,2025-02-18 00:00:00,2,February,2025,Winter,Sunday,2,0,2,Executive Suite,Couple Getaway,Direct,Hotel Website,New Jersey,No,Yes,23,399.76,799.52,138.35,Yes,335.67,13.05,487.07,1286.59,Completed,No,No,3.9,9.1
R202402755,G100227,2025-03-26 00:00:00,2025-03-28 00:00:00,2025-03-29 00:00:00,1,March,2025,Spring,Friday,1,0,1,Lake View King,Business,Direct,Hotel Website,Virginia,No,No,2,236.88,236.88,29.22,No,0,57.16,86.38,323.26,Completed,No,No,5,10
R202402756,G100196,2024-06-07 00:00:00,2024-09-08 00:00:00,2024-09-14 00:00:00,6,September,2024,Fall,Sunday,3,0,3,Deluxe King,Leisure,Direct,Hotel Website,New York,No,No,93,243.13,1458.78,426.22,No,0,321.59,747.81,2206.59,Completed,No,No,4.3,8.4
R202402757,G102349,2025-06-13 00:00:00,2025-09-03 00:00:00,2025-09-08 00:00:00,5,September,2025,Fall,Wednesday,3,0,3,Deluxe King,Leisure,OTA,Expedia,New Jersey,No,Yes,82,232.52,1162.6,455.87,No,0,266.96,722.83,1885.43,Completed,No,No,2.5,5.1
R202402758,G100672,2025-10-27 00:00:00,2025-12-28 00:00:00,2025-12-31 00:00:00,3,December,2025,Winter,Sunday,2,1,3,Lake View King,Leisure,OTA,Expedia,Other,No,No,62,248.19,744.57,335.28,No,0,188.38,523.66,1268.23,Completed,No,No,4.3,9.5
R202402759,G102228,2023-12-24 00:00:00,2024-03-08 00:00:00,2024-03-10 00:00:00,2,March,2024,Spring,Friday,2,0,2,Deluxe King,Couple Getaway,OTA,Expedia,Massachusetts,No,Yes,75,177.25,354.5,87.27,Yes,286.16,42.9,416.33,770.83,Completed,No,No,4.8,8.7
R202402760,G102865,2025-06-21 00:00:00,2025-06-21 00:00:00,2025-06-25 00:00:00,4,June,2025,Summer,Saturday,2,0,2,Lake View King,Leisure,OTA,Booking.com,New York,No,No,0,319.41,0.0,0,No,0,0,0,0.0,Cancelled,No,No,,
R202402761,G100531,2024-02-24 00:00:00,2024-05-15 00:00:00,2024-05-19 00:00:00,4,May,2024,Spring,Wednesday,2,2,4,Standard King,Leisure,Direct,Hotel Website,Ohio,No,Yes,81,179.31,717.24,705.4,No,0,239.39,944.79,1662.03,Completed,No,No,3.5,7.9
R202402762,G103252,2024-04-18 00:00:00,2024-05-30 00:00:00,2024-06-03 00:00:00,4,May,2024,Spring,Thursday,2,1,3,Lake View King,Group,Group,Phone,New York,No,No,42,304.22,1216.88,531.49,No,0,185.27,716.76,1933.64,Completed,No,No,3.7,6.8
R202402763,G100357,2025-06-29 00:00:00,2025-07-26 00:00:00,2025-08-02 00:00:00,7,July,2025,Summer,Saturday,2,2,4,Standard Double,Leisure,Direct,Hotel Website,Maryland,No,No,27,251.27,1758.89,1084.21,No,0,577.83,1662.04,3420.93,Completed,No,No,3.5,6.9
R202402764,G101602,2024-10-28 00:00:00,2024-11-24 00:00:00,2024-11-25 00:00:00,1,November,2024,Fall,Sunday,2,0,2,Standard Double,Leisure,Direct,Hotel Website,Massachusetts,No,Yes,27,156.97,156.97,54.72,No,0,46.71,101.43,258.4,Completed,No,No,4.1,8.0
R202402765,G102070,2025-12-11 00:00:00,2025-12-24 00:00:00,2025-12-27 00:00:00,3,December,2025,Winter,Wednesday,1,0,1,Deluxe King,Business,Corporate Negotiated,Corporate,Massachusetts,No,No,13,230.45,691.35,79.83,No,0,56.12,135.95,827.3,Completed,No,No,4.8,9.0
R202402766,G101328,2024-07-22 00:00:00,2024-07-27 00:00:00,2024-07-29 00:00:00,2,July,2024,Summer,Saturday,1,0,1,Standard King,Business,Direct,Hotel Website,New Jersey,No,No,5,253.42,506.84,34.75,No,0,49.99,84.74,591.58,Completed,No,No,4.0,7.5
R202402767,G102918,2024-07-02 00:00:00,2024-07-28 00:00:00,2024-08-01 00:00:00,4,July,2024,Summer,Sunday,2,0,2,Junior Suite,Leisure,Direct,Travel Agent,California,No,No,26,472.03,1888.12,286.88,Yes,396.81,267.59,951.28,2839.4,Completed,Yes,No,3.9,7.8
R202402768,G100674,2025-01-20 00:00:00,2025-03-25 00:00:00,2025-03-26 00:00:00,1,March,2025,Spring,Tuesday,2,0,2,Lake View King,Leisure,Direct,Phone,New Jersey,No,Yes,64,234.66,234.66,54.03,Yes,394.06,31.12,479.21,713.87,Completed,No,No,4.0,8.9
R202402769,G101361,2025-02-08 00:00:00,2025-02-23 00:00:00,2025-02-24 00:00:00,1,February,2025,Winter,Sunday,2,0,2,Deluxe King,Leisure,OTA,Booking.com,Ohio,No,No,15,172.22,172.22,49.3,No,0,21.58,70.88,243.1,Completed,No,No,3.8,7.7
R202402770,G101066,2025-01-19 00:00:00,2025-03-21 00:00:00,2025-03-24 00:00:00,3,March,2025,Spring,Friday,1,1,2,Deluxe King,Leisure,Direct,Hotel Website,California,No,Yes,61,201.37,604.11,152.65,No,0,65.57,218.22,822.33,Completed,No,No,4.4,9.1
R202402771,G100631,2025-06-28 00:00:00,2025-10-26 00:00:00,2025-10-28 00:00:00,2,October,2025,Fall,Sunday,3,0,3,Deluxe King,Group,Group,Phone,New Jersey,No,No,120,270.32,540.64,120.59,No,0,100.37,220.96,761.6,Completed,Yes,No,4.0,8.1
R202402772,G102597,2024-10-11 00:00:00,2024-10-15 00:00:00,2024-10-16 00:00:00,1,October,2024,Fall,Tuesday,2,0,2,Executive Suite,Business,OTA,Booking.com,Massachusetts,No,No,4,492.17,492.17,18.09,Yes,235.98,34.08,288.15,780.32,Completed,No,No,5,9.4
R202402773,G101741,2024-08-31 00:00:00,2024-10-18 00:00:00,2024-10-21 00:00:00,3,October,2024,Fall,Friday,2,0,2,Standard King,Couple Getaway,Direct,Phone,Texas,Yes,Yes,48,173.4,520.2,285.21,No,0,175.1,460.31,980.51,Completed,Yes,No,4.2,8.5
R202402774,G102661,2025-12-23 00:00:00,2025-12-23 00:00:00,2025-12-24 00:00:00,1,December,2025,Winter,Tuesday,3,0,3,Lake View King,Leisure,Direct,Hotel Website,New Jersey,No,No,0,276.96,0.0,0,No,0,0,0,0.0,No-show,No,No,,
R202402775,G102399,2024-07-10 00:00:00,2024-08-20 00:00:00,2024-08-22 00:00:00,2,August,2024,Summer,Tuesday,4,0,4,Deluxe King,Leisure,OTA,Expedia,New York,Yes,Yes,41,268.4,536.8,264.57,No,0,49.73,314.3,851.1,Completed,No,No,4.5,9.2
R202402776,G103337,2024-10-03 00:00:00,2024-11-10 00:00:00,2024-11-11 00:00:00,1,November,2024,Fall,Sunday,3,0,3,Standard King,Leisure,Direct,Hotel Website,Massachusetts,No,No,38,147.77,147.77,44.02,No,0,81.92,125.94,273.71,Completed,No,No,4.9,10
R202402777,G102824,2025-07-03 00:00:00,2025-08-19 00:00:00,2025-08-22 00:00:00,3,August,2025,Summer,Tuesday,2,2,4,Deluxe King,Leisure,Direct,Hotel Website,Other,Yes,No,47,262.49,787.47,533.7,No,0,92.85,626.55,1414.02,Completed,No,No,4.9,10
